##NAMES=Abhurite
##RRUFFID=R060227
##IDEAL CHEMISTRY=Sn^2+^_21_O_6_(OH)_14_Cl_16_
##LOCALITY=Wreck of the SS Cheerful, 14 miles NNW of St. Ives, Cornwall, England
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Aggregate of tan colored platy crystals
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060227
##MEASURED CHEMISTRY=Sn^2+^_21.00_Cl_16.00_(OH)_14.00_O_6_ ; (OH) estimated by difference
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 9.981 b: 9.981 c: 43.84 alpha: 90 beta: 90 gamma: 120 volume: 3782 crystal system: hexagonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

86.13089, 18.53376
88.05936, 20.65699
89.98782, 22.72683
91.91629, 23.24405
93.84476, 20.94686
95.77322, 19.90040
97.70169, 21.91392
99.63016, 26.45477
101.5586, 28.94813
103.4871, 27.39084
105.4156, 24.71729
107.3440, 23.13548
109.2725, 22.67308
111.2010, 23.33469
113.1294, 23.06344
115.0579, 22.24794
116.9864, 29.53636
118.9148, 40.91750
120.8433, 62.16004
122.7718, 101.3981
124.7002, 156.3919
126.6287, 229.4554
128.5572, 320.8459
130.4856, 435.0999
132.4141, 554.8651
134.3426, 680.7604
136.2710, 811.7670
138.1995, 946.9849
140.1280, 1093.975
142.0564, 1235.842
143.9849, 1369.831
145.9134, 1497.206
147.8418, 1606.094
149.7703, 1687.744
151.6988, 1737.865
153.6272, 1694.156
155.5557, 1623.416
157.4842, 1561.106
159.4126, 1513.817
161.3411, 1476.483
163.2696, 1458.125
165.1980, 1464.145
167.1265, 1485.342
169.0550, 1503.904
170.9834, 1513.071
172.9119, 1528.872
174.8404, 1555.653
176.7688, 1593.722
178.6973, 1639.942
180.6258, 1704.243
182.5542, 1774.270
184.4827, 1827.502
186.4112, 1849.975
188.3396, 1872.887
190.2681, 1904.555
192.1966, 1933.338
194.1250, 1999.185
196.0535, 2116.500
197.9820, 2270.603
199.9104, 2438.765
201.8389, 2675.858
203.7674, 2882.251
205.6958, 3018.018
207.6243, 3091.521
209.5528, 3097.596
211.4812, 3005.745
213.4097, 2845.302
215.3382, 2672.693
217.2666, 2460.699
219.1951, 2261.484
221.1236, 2094.227
223.0520, 1956.129
224.9805, 1847.991
226.9090, 1785.644
228.8374, 1747.556
230.7659, 1691.114
232.6944, 1610.927
234.6228, 1523.039
236.5513, 1429.469
238.4798, 1320.348
240.4082, 1238.429
242.3367, 1184.749
244.2652, 1158.319
246.1936, 1153.267
248.1221, 1179.816
250.0506, 1213.734
251.9790, 1252.320
253.9075, 1299.752
255.8360, 1328.476
257.7644, 1335.707
259.6929, 1321.440
261.6214, 1288.657
263.5498, 1222.018
265.4783, 1150.591
267.4068, 1078.201
269.3352, 1005.251
271.2637, 939.4431
273.1922, 884.9365
275.1206, 836.9420
