##NAMES=Abelsonite
##RRUFFID=R070007
##IDEAL CHEMISTRY=NiC_31_H_32_N_4_
##LOCALITY=Green River Formation, Utah, USA
##OWNER=RRUFF
##SOURCE=Geophysical Laboratory, Carnegie Institution of Washington
##DESCRIPTION=Purple platy crystals embedded in drill core
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R070007
##MEASURED CHEMISTRY=(Ni_0.92_Fe^2+^_0.05_Cr_0.02_)C_31_H_32_N_4_ ; C, H and N not measured but estimated by stoichiometry
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated for Cu radiation
##CELL PARAMETERS=a: 8.5 b: 11.2 c: 7.26 alpha: 91.21 beta: 113.61 gamma: 79.73 volume: 622 crystal system: triclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=785

233.3128, 57152.48
235.2412, 57261.07
237.1697, 57364.70
239.0982, 57480.22
241.0266, 57593.77
242.9551, 57702.70
244.8836, 57797.93
246.8120, 57856.58
248.7405, 57885.76
250.6690, 57910.46
252.5974, 57927.74
254.5259, 57939.24
256.4544, 57953.45
258.3828, 57963.18
260.3113, 57953.41
262.2398, 57931.95
264.1682, 57919.88
266.0967, 57913.61
268.0252, 57889.17
269.9536, 57829.78
271.8821, 57794.13
273.8106, 57828.65
275.7390, 57857.77
277.6675, 57835.04
279.5960, 57780.23
281.5244, 57717.57
283.4529, 57654.77
285.3814, 57626.63
287.3098, 57644.54
289.2383, 57661.59
291.1668, 57661.51
293.0952, 57673.00
295.0237, 57714.41
296.9522, 57761.54
298.8806, 57804.03
300.8091, 57831.93
302.7376, 57808.80
304.6660, 57720.99
306.5945, 57650.11
308.5230, 57600.70
310.4514, 57570.20
312.3799, 57536.79
314.3084, 57545.14
316.2368, 57667.51
318.1653, 57821.26
320.0938, 57901.72
322.0222, 57911.01
323.9507, 57891.35
325.8792, 57813.27
327.8077, 57777.25
329.7361, 57800.88
331.6646, 57838.91
333.5931, 57884.92
335.5215, 57927.18
337.4500, 57952.50
339.3785, 57971.79
341.3069, 58013.41
343.2354, 58071.39
345.1639, 58079.43
347.0923, 58040.76
349.0208, 57979.15
350.9493, 57892.78
352.8777, 57788.21
354.8062, 57674.06
356.7347, 57541.27
358.6631, 57376.06
360.5916, 57191.29
362.5201, 57007.63
364.4485, 56816.39
366.3770, 56630.45
368.3055, 56453.34
370.2339, 56285.48
372.1624, 56145.02
374.0909, 55983.58
376.0193, 55742.68
377.9478, 55521.57
379.8763, 55432.67
381.8047, 55404.66
383.7332, 55268.91
385.6617, 55040.80
387.5901, 54889.63
389.5186, 54862.86
391.4471, 54818.46
393.3755, 54726.80
395.3040, 54607.43
397.2325, 54460.51
399.1609, 54319.55
401.0894, 54184.36
403.0179, 54067.84
404.9464, 53990.36
406.8748, 53937.40
408.8033, 53858.32
410.7318, 53750.12
412.6602, 53645.57
414.5887, 53539.48
416.5172, 53430.68
418.4456, 53311.04
420.3741, 53233.57
422.3026, 53251.74
424.2310, 53248.29
426.1595, 53138.73
428.0880, 52990.25
430.0164, 52888.04
431.9449, 52813.36
433.8734, 52741.91
435.8018, 52688.05
437.7303, 52634.73
439.6588, 52577.45
441.5872, 52502.23
443.5157, 52391.09
445.4442, 52255.32
447.3726, 52110.95
449.3011, 51996.51
451.2296, 51930.80
453.1580, 51893.78
455.0865, 51858.79
457.0150, 51829.19
458.9434, 51768.02
460.8719, 51645.64
462.8004, 51501.23
464.7288, 51388.75
466.6573, 51337.10
468.5858, 51278.14
470.5142, 51156.78
472.4427, 51012.15
474.3712, 50915.28
476.2996, 50878.43
478.2281, 50837.01
480.1566, 50737.02
482.0850, 50612.16
484.0135, 50544.91
485.9420, 50538.42
487.8704, 50492.58
489.7989, 50417.64
491.7274, 50316.81
493.6558, 50105.33
495.5843, 49941.80
497.5128, 49960.50
499.4412, 50009.41
501.3697, 49931.73
503.2982, 49804.83
505.2266, 49729.04
507.1551, 49672.77
509.0836, 49569.39
511.0120, 49436.68
512.9405, 49331.68
514.8690, 49233.95
516.7974, 49116.62
518.7259, 49003.40
520.6544, 48927.16
522.5828, 48875.90
524.5113, 48799.62
526.4398, 48677.81
528.3682, 48592.88
530.2967, 48601.95
532.2252, 48583.55
534.1536, 48419.80
536.0821, 48220.57
538.0106, 48151.46
539.9390, 48142.59
541.8675, 48060.30
543.7960, 47944.94
545.7244, 47845.34
547.6529, 47725.93
549.5814, 47635.07
551.5098, 47627.64
553.4383, 47585.59
555.3668, 47473.75
557.2952, 47388.34
559.2237, 47330.83
561.1522, 47237.24
563.0806, 47126.29
565.0091, 47038.01
566.9376, 46943.86
568.8660, 46827.06
570.7945, 46726.49
572.7230, 46674.67
574.6514, 46658.84
576.5799, 46646.86
578.5084, 46579.56
580.4368, 46471.33
582.3653, 46331.88
584.2938, 46124.49
586.2222, 45988.16
588.1507, 45999.80
590.0792, 45989.86
592.0076, 45865.59
593.9361, 45760.40
595.8646, 45734.18
597.7930, 45705.93
599.7215, 45639.30
601.6500, 45556.59
603.5784, 45463.89
605.5069, 45387.26
607.4354, 45349.17
609.3638, 45287.31
611.2923, 45157.16
613.2208, 45035.56
615.1492, 44979.97
617.0777, 44923.26
619.0062, 44824.04
620.9346, 44704.40
622.8631, 44583.43
624.7916, 44477.62
626.7200, 44397.73
628.6485, 44323.47
630.5770, 44212.74
632.5054, 44055.61
634.4339, 43940.56
636.3624, 43926.36
638.2908, 43932.64
640.2193, 43874.86
642.1478, 43779.69
644.0762, 43745.36
646.0047, 43748.42
647.9332, 43646.10
649.8616, 43434.74
651.7901, 43319.59
653.7186, 43351.05
655.6470, 43336.26
657.5755, 43227.47
659.5040, 43131.24
661.4324, 43063.03
663.3609, 42997.55
665.2894, 42927.03
667.2178, 42834.29
669.1463, 42708.91
671.0748, 42601.30
673.0032, 42520.76
674.9317, 42478.73
676.8602, 42511.16
678.7886, 42510.30
680.7171, 42422.07
682.6456, 42333.32
684.5740, 42249.26
686.5025, 42136.73
688.4310, 42058.23
690.3594, 42041.43
692.2879, 42054.93
694.2164, 42064.82
696.1448, 42011.09
698.0734, 41933.93
700.0018, 41956.00
701.9303, 42042.78
703.8588, 42008.95
705.7872, 41855.03
707.7157, 41752.62
709.6442, 41712.97
711.5726, 41660.16
713.5011, 41604.96
715.4296, 41533.79
717.3580, 41420.11
719.2865, 41308.39
721.2150, 41225.22
723.1434, 41152.70
725.0719, 41059.05
727.0004, 40975.91
728.9288, 40966.86
730.8573, 40948.70
732.7858, 40828.45
734.7142, 40681.70
736.6427, 40576.28
738.5712, 40495.31
740.4996, 40399.51
742.4281, 40291.74
744.3566, 40215.86
746.2850, 40183.73
748.2135, 40180.70
750.1420, 40183.50
752.0704, 40132.34
753.9989, 40031.44
755.9274, 39937.37
757.8558, 39857.47
759.7843, 39803.48
761.7128, 39771.98
763.6412, 39732.52
765.5697, 39684.01
767.4982, 39634.22
769.4266, 39582.02
771.3551, 39542.18
773.2836, 39528.00
775.2120, 39479.01
777.1405, 39355.41
779.0690, 39261.76
780.9974, 39253.46
782.9259, 39235.29
784.8544, 39157.36
786.7828, 39095.54
788.7113, 39100.34
790.6398, 39096.21
792.5682, 39040.54
794.4967, 38969.86
796.4252, 38902.30
798.3536, 38832.04
800.2821, 38761.94
802.2106, 38689.77
804.1390, 38592.75
806.0675, 38500.76
807.9960, 38473.43
809.9244, 38456.43
811.8529, 38361.32
813.7814, 38229.28
815.7098, 38127.29
817.6383, 38041.34
819.5668, 37953.41
821.4952, 37873.21
823.4237, 37804.44
825.3522, 37738.66
827.2806, 37650.26
829.2091, 37538.63
831.1376, 37444.82
833.0660, 37379.78
834.9945, 37312.25
836.9230, 37231.82
838.8514, 37129.77
840.7799, 36996.53
842.7084, 36861.41
844.6368, 36748.13
846.5653, 36663.70
848.4938, 36581.50
850.4222, 36502.63
852.3507, 36467.79
854.2792, 36390.09
856.2076, 36209.87
858.1361, 36069.40
860.0646, 36024.84
861.9930, 36000.23
863.9215, 35971.60
865.8500, 35937.88
867.7784, 35893.38
869.7069, 35849.04
871.6354, 35830.09
873.5638, 35811.30
875.4923, 35755.11
877.4208, 35696.96
879.3492, 35662.94
881.2777, 35621.93
883.2062, 35573.90
885.1346, 35537.05
887.0631, 35512.72
888.9916, 35489.85
890.9200, 35442.38
892.8485, 35395.31
894.7770, 35356.63
896.7054, 35312.61
898.6339, 35296.02
900.5624, 35283.81
902.4908, 35251.57
904.4193, 35232.51
906.3478, 35222.84
908.2762, 35180.41
910.2047, 35101.64
912.1332, 35039.41
914.0616, 35007.37
915.9901, 34952.88
917.9186, 34866.12
919.8470, 34811.56
921.7755, 34843.42
923.7040, 34888.44
925.6324, 34829.90
927.5609, 34735.91
929.4894, 34716.86
931.4178, 34727.05
933.3463, 34691.23
935.2748, 34603.21
937.2032, 34526.65
939.1317, 34539.27
941.0602, 34614.01
942.9886, 34630.48
944.9171, 34581.72
946.8456, 34556.71
948.7740, 34526.99
950.7025, 34464.06
952.6310, 34445.38
954.5594, 34457.44
956.4879, 34447.68
958.4164, 34452.90
960.3448, 34463.69
962.2733, 34421.49
964.2018, 34289.62
966.1302, 34148.78
968.0587, 34096.49
969.9872, 34081.82
971.9156, 34067.82
973.8441, 34048.08
975.7726, 34001.37
977.7010, 33936.19
979.6295, 33906.71
981.5580, 33927.86
983.4865, 33919.54
985.4149, 33840.61
987.3434, 33728.58
989.2719, 33653.94
991.2003, 33646.81
993.1288, 33636.85
995.0573, 33581.58
996.9857, 33530.59
998.9142, 33474.72
1000.843, 33394.52
1002.771, 33364.45
1004.700, 33362.00
1006.628, 33287.58
1008.557, 33177.94
1010.485, 33100.36
1012.413, 33049.72
1014.342, 33024.20
1016.270, 33012.23
1018.199, 32970.91
1020.127, 32901.58
1022.056, 32878.12
1023.984, 32895.55
1025.913, 32858.75
1027.841, 32783.26
1029.770, 32739.69
1031.698, 32719.34
1033.627, 32707.15
1035.555, 32715.60
1037.484, 32745.66
1039.412, 32760.52
1041.340, 32718.22
1043.269, 32654.45
1045.197, 32617.51
1047.126, 32606.59
1049.054, 32621.72
1050.983, 32630.56
1052.911, 32615.78
1054.840, 32608.93
1056.768, 32568.88
1058.697, 32507.78
1060.625, 32546.78
1062.554, 32644.63
1064.482, 32680.56
1066.411, 32657.09
1068.339, 32580.55
1070.267, 32474.74
1072.196, 32416.83
1074.124, 32427.02
1076.053, 32474.29
1077.981, 32504.75
1079.910, 32500.87
1081.838, 32475.63
1083.767, 32427.29
1085.695, 32417.08
1087.624, 32433.64
1089.552, 32427.73
1091.481, 32487.23
1093.409, 32574.83
1095.338, 32591.56
1097.266, 32584.32
1099.194, 32588.98
1101.123, 32615.28
1103.051, 32656.73
1104.980, 32698.11
1106.908, 32736.63
1108.837, 32785.86
1110.765, 32878.81
1112.694, 32924.05
1114.622, 32895.72
1116.551, 32902.11
1118.479, 32942.23
1120.408, 32957.59
1122.336, 32947.95
1124.265, 32909.14
1126.193, 32856.43
1128.121, 32839.54
1130.050, 32839.91
1131.978, 32813.34
1133.907, 32770.38
1135.835, 32776.29
1137.764, 32796.30
1139.692, 32673.51
1141.621, 32489.91
1143.549, 32413.12
1145.478, 32391.04
1147.406, 32379.44
1149.335, 32370.70
1151.263, 32349.18
1153.192, 32322.43
1155.120, 32294.69
1157.048, 32256.29
1158.977, 32213.32
