##NAMES=Abellaite
##RRUFFID=R250095
##IDEAL CHEMISTRY=NaPb_2_(CO_3_)_2_(OH)
##LOCALITY=Eureka mine, Lleida province, Catalonia, Spain
##OWNER=Natural History Museum of Barcelona
##SOURCE=Jordi Ibáñez-Insa
##DESCRIPTION=Aggregates of subhedral and pseudohexagonal colorless to white platelets.  Type sample, described in Ibáñez-Insa et al (2017)
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250095
##MEASURED CHEMISTRY=Na_0.96_Ca_0.04_Pb_1.98_(CO_3_)_2_(OH)
##DIFFRACTION SAMPLE DESCRIPTION=Powder, profile is calculated
##CELL PARAMETERS=a: 5.254 b: 5.254 c: 13.45 alpha: 90 beta: 90 gamma: 120 volume: 321.5 crystal system: hexagonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

#Raman spectrum of abellaite directly obtained from dense aggregates of abellaite microcrystals on as collected specimens.
#Horiba Jobin-Yvon LabRam (532 nm); long-working distance 50x objective
#Authors: Jordi Ibáñez-Insa (GEO3BCN-CSIC) and Sergi Hernández (University of Barcelona).
145.171	26.6481
145.561	26.7403
145.951	26.2376
146.341	25.4386
146.732	26.0366
147.122	25.2918
147.512	24.7542
147.902	24.6171
148.292	24.3221
148.682	23.7604
149.072	23.3507
149.462	23.115
149.852	22.7944
150.242	23.0707
150.632	22.7859
151.022	22.0341
151.412	21.9644
151.802	21.5849
152.192	21.399
152.582	21.4168
152.972	21.321
153.362	21.0755
153.752	20.7827
154.142	20.6127
154.532	21.0574
154.922	20.4461
155.313	19.8896
155.703	19.5774
156.093	19.4047
156.483	19.1338
156.873	19.1957
157.263	19.3714
157.653	18.7825
158.043	18.7016
158.433	18.616
158.823	18.3848
159.213	17.8611
159.603	18.064
159.993	18.171
160.383	17.9752
160.773	17.2842
161.163	17.4064
161.553	17.5826
161.943	17.5641
162.333	17.0101
162.723	16.9404
163.113	16.7288
163.504	16.5094
163.894	16.7798
164.284	16.5863
164.674	16.3546
165.064	16.1145
165.454	15.8176
165.844	15.9499
166.234	15.9627
166.624	15.753
167.014	15.2232
167.404	15.5684
167.794	15.5184
168.184	15.3003
168.574	15.512
168.964	15.2374
169.354	15.0996
169.744	14.9835
170.134	14.6333
170.524	14.5149
170.914	14.0243
171.304	13.562
171.694	13.7428
172.085	13.6562
172.475	13.752
172.865	14.0401
173.255	14.5153
173.645	14.3703
174.035	14.0308
174.425	13.8667
174.815	14.2719
175.205	13.469
175.595	13.4895
175.985	13.6762
176.375	13.3883
176.765	13.2724
177.155	13.0575
177.545	12.8734
177.935	12.8296
178.325	12.9222
178.715	13.0368
179.105	13.1741
179.495	13.2959
179.885	12.6461
180.275	12.6481
180.666	12.8874
181.056	13.0768
181.446	12.8164
181.836	12.9411
182.226	12.9784
182.616	12.7393
183.006	12.8467
183.396	12.8798
183.786	13.1355
184.176	13.5538
184.566	12.7369
184.956	12.5816
185.346	12.7503
185.736	13.0359
186.126	13.0058
186.516	12.847
186.906	12.9893
187.296	13.3718
187.686	13.1294
188.076	13.0308
188.466	13.1547
188.857	13.4529
189.247	13.6829
189.637	13.7244
190.027	13.7698
190.417	13.8364
190.807	13.8657
191.197	13.6957
191.587	13.875
191.977	14.2053
192.367	14.0465
192.757	14.2951
193.147	14.4066
193.537	14.4403
193.927	14.6154
194.317	14.5911
194.707	14.5636
195.097	14.6925
195.487	15.1944
195.877	14.9334
196.267	15.3043
196.657	15.7838
197.048	15.7107
197.438	16.131
197.828	16.0523
198.218	15.7525
198.608	15.5158
198.998	15.9197
199.388	15.9708
199.778	15.9159
200.168	15.9375
200.558	16.0343
200.948	16.1072
201.338	16.2784
201.728	16.5663
202.118	16.4739
202.508	16.3417
202.898	16.1854
203.288	16.0154
203.678	15.8527
204.068	16.1586
204.458	16.2703
204.848	16.0523
205.238	15.8956
205.629	15.9311
206.019	15.833
206.409	15.6343
206.799	15.7031
207.189	15.6093
207.579	15.6388
207.969	15.5656
208.359	14.7209
208.749	14.5791
209.139	14.7529
209.529	14.953
209.919	14.7339
210.309	15.0024
210.699	14.8253
211.089	14.4736
211.479	14.3856
211.869	14.1282
212.259	14.2929
212.649	14.482
213.039	14.2898
213.429	14.028
213.819	13.9769
214.21	14.131
214.6	14.4196
214.99	13.7862
215.38	13.7296
215.77	13.7724
216.16	13.7084
216.55	13.9812
216.94	13.6309
217.33	13.2865
217.72	13.2014
218.11	13.3925
218.5	13.24
218.89	13.0213
219.28	12.9662
219.67	13.5956
220.06	13.5133
220.45	13.2476
220.84	13.0266
221.23	13.1707
221.62	13.2678
222.01	13.1459
222.401	13.0242
222.791	13.2972
223.181	12.6245
223.571	12.2616
223.961	12.2495
224.351	12.5468
224.741	12.41
225.131	12.5543
225.521	12.7349
225.911	12.7518
226.301	12.785
226.691	12.492
227.081	12.1788
227.471	12.0674
227.861	12.4799
228.251	12.3234
228.641	12.1767
229.031	12.1692
229.421	11.7769
229.811	11.7086
230.201	11.8565
230.591	12.0068
230.982	11.5567
231.372	11.6087
231.762	11.7901
232.152	12.0779
232.542	12.5588
232.932	11.8575
233.322	11.6857
233.712	11.9024
234.102	12.0913
234.492	11.6133
234.882	11.8408
235.272	12.1996
235.662	12.0991
236.052	11.798
236.442	11.44
236.832	11.3913
237.222	11.8112
237.612	11.7754
238.002	11.6697
238.392	11.5076
238.782	11.3355
239.173	11.373
239.563	11.5757
239.953	11.5694
240.343	11.3496
240.733	11.2451
241.123	11.3932
241.513	11.6791
241.903	11.8647
242.293	11.4996
242.683	11.6961
243.073	11.9091
243.463	11.9172
243.853	11.4888
244.243	11.296
244.633	11.2096
245.023	11.1139
245.413	10.9438
245.803	11.4196
246.193	11.5693
246.583	11.5686
246.973	11.5447
247.363	11.6827
247.754	11.286
248.144	11.1535
248.534	11.4568
248.924	11.7823
249.314	11.7855
249.704	11.6892
250.094	11.5905
250.484	11.6122
250.874	12.1263
251.264	12.1537
251.654	11.8921
252.044	11.789
252.434	11.7566
252.824	11.9333
253.214	12.0101
253.604	11.7483
253.994	12.2137
254.384	11.9217
254.774	11.8158
255.164	12.3171
255.554	12.3824
255.945	12.187
256.335	12.1643
256.725	12.3044
257.115	11.9807
257.505	12.1151
257.895	12.1813
258.285	12.1774
258.675	12.3355
259.065	12.099
259.455	12.0895
259.845	12.2228
260.235	12.3133
260.625	11.821
261.015	11.8511
261.405	12.0488
261.795	12.1127
262.185	12.2387
262.575	12.2157
262.965	12.297
263.355	12.4648
263.745	11.8566
264.135	11.8245
264.526	11.9702
264.916	12.089
265.306	11.8961
265.696	11.8422
266.086	11.9132
266.476	11.9491
266.866	11.6784
267.256	11.7275
267.646	11.7781
268.036	11.8221
268.426	11.8595
268.816	11.6775
269.206	11.6678
269.596	11.4847
269.986	11.0515
270.376	11.3933
270.766	11.2728
271.156	11.28
271.546	11.451
271.936	11.1773
272.326	11.4097
272.716	11.4974
273.107	11.4173
273.497	11.3508
273.887	11.4941
274.277	11.4515
274.667	11.2968
275.057	11.1486
275.447	11.2702
275.837	11.0335
276.227	10.9901
276.617	11.3445
277.007	10.7868
277.397	10.9847
277.787	10.9755
278.177	10.6285
278.567	10.7684
278.957	10.92
279.347	10.8161
279.737	10.6083
280.127	10.6823
280.517	10.3446
280.907	10.4553
281.298	10.7546
281.688	10.887
282.078	10.5879
282.468	10.4077
282.858	10.3838
283.248	10.4656
283.638	10.1399
284.028	10.1089
284.418	10.0829
284.808	10.038
285.198	10.2068
285.588	9.87565
285.978	9.7728
286.368	9.8724
286.758	9.93249
287.148	9.67508
287.538	9.84765
287.928	9.9078
288.318	9.37309
288.708	9.3149
289.098	9.15248
289.488	9.05253
289.879	9.10789
290.269	9.35915
290.659	9.18431
291.049	8.78041
291.439	8.40796
291.829	8.59659
292.219	8.66249
292.609	8.41193
292.999	8.18013
293.389	8.42682
293.779	8.25974
294.169	8.17789
294.559	8.16857
294.949	8.20173
295.339	8.10277
295.729	7.70175
296.119	7.51872
296.509	7.69591
296.899	8.04985
297.289	7.75911
297.679	7.30053
298.07	6.97444
298.46	7.15489
298.85	7.25597
299.24	7.17889
299.63	7.15255
300.02	7.36108
300.41	7.28095
300.8	7.06924
301.19	6.90758
301.58	6.85792
301.97	6.79641
302.36	6.95201
302.75	6.83274
303.14	6.58256
303.53	6.75979
303.92	6.76976
304.31	6.88468
304.7	6.84161
305.09	6.36493
305.48	6.30525
305.87	6.16295
306.26	6.16429
306.651	6.38469
307.041	6.50783
307.431	6.25441
307.821	6.29418
308.211	6.56365
308.601	6.45007
308.991	6.27522
309.381	6.24593
309.771	6.34816
310.161	6.52757
310.551	6.44906
310.941	6.37377
311.331	6.35007
311.721	6.38168
312.111	6.29131
312.501	6.32003
312.891	6.39389
313.281	6.38158
313.671	5.99737
314.061	6.0219
314.451	6.20155
314.842	6.28911
315.232	6.02514
315.622	6.22822
316.012	6.27153
316.402	6.20477
316.792	6.08376
317.182	6.06034
317.572	5.79865
317.962	5.93362
318.352	6.31292
318.742	6.06603
319.132	6.11286
319.522	5.9691
319.912	5.90635
320.302	6.28788
320.692	5.96139
321.082	5.63489
321.472	5.70448
321.862	6.21582
322.252	6.07169
322.642	5.96981
323.033	5.99887
323.423	6.10629
323.813	6.1056
324.203	5.95812
324.593	5.78482
324.983	5.73042
325.373	5.91843
325.763	5.84022
326.153	5.73701
326.543	5.72649
326.933	5.8151
327.323	5.73731
327.713	5.97387
328.103	5.97747
328.493	5.79124
328.883	5.73695
329.273	5.63557
329.663	5.66342
330.053	5.86013
330.443	6.17187
330.833	5.52313
331.223	5.75054
331.613	5.93149
332.004	5.75307
332.394	5.56398
332.784	5.61414
333.174	5.65885
333.564	5.71531
333.954	5.87395
334.344	5.96053
334.734	5.90941
335.124	5.89139
335.514	5.96617
335.904	5.56598
336.294	5.49746
336.684	5.51959
337.074	5.57102
337.464	5.69648
337.854	5.92358
338.244	6.01586
338.634	6.00517
339.024	5.948
339.414	5.53659
339.804	5.68891
340.195	5.73769
340.585	5.49305
340.975	5.75706
341.365	5.43635
341.755	5.33813
342.145	5.45519
342.535	5.45412
342.925	5.49931
343.315	5.5002
343.705	5.52832
344.095	5.65303
344.485	5.94953
344.875	5.81561
345.265	5.6397
345.655	5.55492
346.045	5.54944
346.435	5.49042
346.825	5.48698
347.215	5.52336
347.605	5.5582
347.995	5.44117
348.385	5.55656
348.776	5.5378
349.166	5.32402
349.556	5.55586
349.946	5.69302
350.336	5.68714
350.726	5.64456
351.116	5.76388
351.506	5.69402
351.896	5.51752
352.286	5.4459
352.676	5.59486
353.066	5.60244
353.456	5.78944
353.846	5.80448
354.236	5.65283
354.626	5.6219
355.016	5.31731
355.406	5.26741
355.796	5.47985
356.186	5.86416
356.576	5.71991
356.967	5.61842
357.357	5.52433
357.747	5.44939
358.137	5.49084
358.527	5.66454
358.917	5.70488
359.307	5.63683
359.697	5.54734
360.087	5.35053
360.477	5.34304
360.867	5.28356
361.257	5.14186
361.647	5.47093
362.037	5.33942
362.427	5.36927
362.817	5.51628
363.207	5.47683
363.597	5.44024
363.987	5.54705
364.377	5.56223
364.767	5.36925
365.158	5.36687
365.548	5.43588
365.938	5.52895
366.328	5.56548
366.718	5.40365
367.108	5.57706
367.498	5.41167
367.888	5.21133
368.278	5.26305
368.668	5.39417
369.058	5.52815
369.448	5.43983
369.838	5.21172
370.228	5.26654
370.618	5.0394
371.008	5.09507
371.398	5.21839
371.788	5.15051
372.178	5.1667
372.568	5.13156
372.958	5.16778
373.348	5.25653
373.739	5.18273
374.129	5.17506
374.519	5.09758
374.909	5.11565
375.299	5.40697
375.689	5.43803
376.079	5.31037
376.469	5.08748
376.859	4.91642
377.249	5.20373
377.639	5.01049
378.029	5.04281
378.419	5.2133
378.809	5.27643
379.199	5.00034
379.589	5.05981
379.979	5.21067
380.369	5.34228
380.759	5.52083
381.149	5.1469
381.539	5.08149
381.93	5.19786
382.32	5.14607
382.71	5.19318
383.1	5.26247
383.49	5.27909
383.88	5.18702
384.27	4.9213
384.66	4.89397
385.05	5.09365
385.44	5.33949
385.83	5.38966
386.22	5.61089
386.61	5.26886
387	5.14261
387.39	5.42064
387.78	5.10457
388.17	5.20469
388.56	5.40295
388.95	5.53469
389.34	5.44721
389.73	5.1419
390.12	5.2522
390.511	5.34325
390.901	5.26294
391.291	5.34445
391.681	5.41701
392.071	5.34135
392.461	5.23778
392.851	5.28854
393.241	5.27138
393.631	5.40187
394.021	5.27488
394.411	4.91839
394.801	5.19718
395.191	5.21844
395.581	5.37489
395.971	5.49687
396.361	5.32781
396.751	5.34736
397.141	5.31871
397.531	5.28025
397.921	5.24554
398.311	5.20042
398.701	5.16497
399.092	5.22739
399.482	5.2407
399.872	5.08223
400.262	5.54225
400.652	5.64612
401.042	5.42683
401.432	5.10283
401.822	5.24173
402.212	5.30208
402.602	5.14967
402.992	5.00997
403.382	5.10995
403.772	5.41751
404.162	5.41841
404.552	5.32828
404.942	5.21467
405.332	5.06141
405.722	5.02489
406.112	5.17681
406.502	5.29925
406.892	5.24183
407.283	5.29725
407.673	5.27059
408.063	5.24596
408.453	5.16714
408.843	4.89023
409.233	5.13307
409.623	5.15414
410.013	5.21175
410.403	5.42237
410.793	5.37349
411.183	5.41636
411.573	5.27138
411.963	5.12889
412.353	5.34139
412.743	5.11104
413.133	4.99898
413.523	5.00384
413.913	5.05506
414.303	4.89839
414.693	5.08938
415.083	5.12593
415.473	5.12414
415.864	5.28131
416.254	5.17498
416.644	5.05181
417.034	5.00997
417.424	5.09149
417.814	5.30117
418.204	5.0482
418.594	5.22979
418.984	5.4903
419.374	5.46238
419.764	5.28421
420.154	5.34308
420.544	5.22527
420.934	5.03832
421.324	5.20424
421.714	4.98218
422.104	5.08817
422.494	5.16953
422.884	5.10946
423.274	5.51576
423.664	5.5632
424.055	5.5092
424.445	5.37067
424.835	5.13662
425.225	5.4172
425.615	5.26283
426.005	5.10583
426.395	5.11522
426.785	5.18891
427.175	5.18688
427.565	5.2935
427.955	5.42427
428.345	5.44383
428.735	5.02003
429.125	5.1815
429.515	5.27392
429.905	5.16839
430.295	5.00988
430.685	5.02411
431.075	5.16739
431.465	5.27355
431.855	5.21495
432.245	4.90883
432.636	4.97013
433.026	5.1591
433.416	5.33271
433.806	5.3683
434.196	5.44303
434.586	5.2375
434.976	5.16406
435.366	5.27638
435.756	5.24194
436.146	5.24094
436.536	5.23784
436.926	5.34397
437.316	5.5534
437.706	5.18943
438.096	4.99605
438.486	5.03628
438.876	5.21995
439.266	5.37313
439.656	5.24372
440.046	5.23309
440.436	5.25918
440.827	5.26159
441.217	5.19247
441.607	5.2584
441.997	5.30334
442.387	5.25153
442.777	5.1009
443.167	5.33193
443.557	5.47201
443.947	5.42706
444.337	5.25186
444.727	5.10479
445.117	5.38969
445.507	5.44576
445.897	5.47096
446.287	5.53838
446.677	5.44191
447.067	5.31486
447.457	5.27455
447.847	5.32269
448.237	5.41817
448.627	5.32366
449.017	5.46568
449.408	5.51439
449.798	5.41878
450.188	5.29658
450.578	5.17111
450.968	5.22122
451.358	5.22268
451.748	5.14168
452.138	5.41708
452.528	5.42838
452.918	5.45643
453.308	5.49816
453.698	5.49105
454.088	5.24744
454.478	5.20598
454.868	5.33346
455.258	5.50856
455.648	5.51458
456.038	5.31404
456.428	5.29741
456.818	5.26652
457.208	5.16025
457.599	5.22268
457.989	5.03168
458.379	4.97965
458.769	5.16694
459.159	5.54714
459.549	5.29388
459.939	5.68314
460.329	5.62024
460.719	5.24199
461.109	5.34173
461.499	5.03632
461.889	5.12581
462.279	5.27178
462.669	5.34223
463.059	5.52877
463.449	5.27248
463.839	5.32364
464.229	5.29138
464.619	4.8744
465.009	4.91025
465.399	4.88617
465.789	4.93353
466.18	5.15791
466.57	5.62855
466.96	5.39169
467.35	5.27165
467.74	5.18287
468.13	5.14931
468.52	5.33278
468.91	5.13454
469.3	5.20035
469.69	5.29989
470.08	5.25619
470.47	5.16587
470.86	5.13727
471.25	5.10669
471.64	5.18652
472.03	5.45259
472.42	5.14205
472.81	5.36251
473.2	5.30811
473.59	5.06497
473.98	5.27454
474.37	5.34739
474.761	5.40931
475.151	5.39985
475.541	5.31177
475.931	5.22207
476.321	5.29449
476.711	5.30407
477.101	5.323
477.491	5.3717
477.881	5.08688
478.271	5.31772
478.661	5.42284
479.051	5.31093
479.441	5.07305
479.831	5.09199
480.221	5.12366
480.611	5.1932
481.001	5.21714
481.391	5.01004
481.781	5.39405
482.171	5.82246
482.561	6.07274
482.952	6.1103
483.342	6.24349
483.732	6.24095
484.122	5.98063
484.512	5.61729
484.902	5.30274
485.292	5.0392
485.682	5.22674
486.072	5.20891
486.462	5.11891
486.852	5.26877
487.242	5.16737
487.632	5.22657
488.022	5.18914
488.412	5.05817
488.802	5.01109
489.192	4.91284
489.582	4.95626
489.972	4.88113
490.362	4.72615
490.752	5.03054
491.142	4.98827
491.533	5.12717
491.923	5.26092
492.313	5.17551
492.703	4.70066
493.093	5.08121
493.483	5.25129
493.873	5.17171
494.263	5.02033
494.653	4.94831
495.043	4.93159
495.433	4.87449
495.823	4.83779
496.213	4.9411
496.603	4.77406
496.993	4.72969
497.383	4.859
497.773	5.02765
498.163	4.88983
498.553	4.79418
498.943	4.75204
499.333	4.73316
499.724	4.79225
500.114	5.17806
500.504	4.93117
500.894	4.87064
501.284	4.88865
501.674	4.87341
502.064	5.09617
502.454	4.85548
502.844	4.57555
503.234	4.60669
503.624	5.12779
504.014	4.97646
504.404	4.7361
504.794	4.66077
505.184	4.66365
505.574	4.52299
505.964	4.7295
506.354	4.73919
506.744	4.82706
507.134	4.9785
507.524	4.93667
507.914	5.04596
508.305	4.81001
508.695	4.6023
509.085	4.57813
509.475	4.56943
509.865	4.87283
510.255	4.93908
510.645	4.96457
511.035	5.02549
511.425	4.71943
511.815	4.7797
512.205	4.89191
512.595	4.95986
512.985	4.94407
513.375	4.92396
513.765	4.80616
514.155	4.85422
514.545	4.90845
514.935	4.74487
515.325	4.67286
515.715	4.89075
516.105	4.82862
516.495	4.60997
516.886	4.64945
517.276	4.51796
517.666	4.66213
518.056	4.70198
518.446	4.61629
518.836	4.65447
519.226	4.73635
519.616	4.88374
520.006	4.88509
520.396	4.75439
520.786	4.75287
521.176	4.70006
521.566	4.73739
521.956	4.7698
522.346	4.79039
522.736	4.93802
523.126	4.58531
523.516	4.68636
523.906	4.93238
524.296	5.05921
524.686	4.95977
525.077	4.78368
525.467	4.77854
525.857	4.78235
526.247	4.72401
526.637	4.74397
527.027	4.71131
527.417	4.66499
527.807	4.65583
528.197	4.68507
528.587	4.57766
528.977	4.72482
529.367	4.89682
529.757	4.95514
530.147	4.8418
530.537	4.83313
530.927	4.71686
531.317	4.77475
531.707	4.8907
532.097	4.78515
532.487	4.55742
532.877	4.68852
533.268	4.71088
533.658	4.61862
534.048	4.7428
534.438	4.88126
534.828	4.79745
535.218	4.76186
535.608	4.79728
535.998	4.73338
536.388	4.85756
536.778	4.85939
537.168	4.86258
537.558	4.92532
537.948	4.83527
538.338	4.7379
538.728	4.57675
539.118	4.58995
539.508	4.77693
539.898	4.90759
540.288	4.85152
540.678	4.91679
541.068	4.92524
541.458	4.86311
541.849	4.68214
542.239	4.64409
542.629	4.68407
543.019	4.62765
543.409	4.72988
543.799	4.88167
544.189	4.84979
544.579	4.77509
544.969	4.66156
545.359	4.80795
545.749	4.89544
546.139	4.718
546.529	4.65032
546.919	4.8604
547.309	4.78371
547.699	4.78135
548.089	4.8978
548.479	4.91968
548.869	4.6472
549.259	4.64081
549.649	4.80908
550.039	4.82056
550.43	4.78024
550.82	4.54474
551.21	4.76761
551.6	4.8579
551.99	4.78996
552.38	4.9294
552.77	4.83984
553.16	4.79721
553.55	4.67391
553.94	4.71872
554.33	4.66378
554.72	4.6449
555.11	4.73243
555.5	4.82937
555.89	4.73427
556.28	4.83085
556.67	4.85737
557.06	4.98555
557.45	4.94974
557.84	4.74936
558.23	4.72192
558.621	4.595
559.011	4.7107
559.401	4.91384
559.791	4.91286
560.181	4.93174
560.571	4.84289
560.961	4.76729
561.351	4.70284
561.741	4.94136
562.131	4.57375
562.521	4.63409
562.911	4.83846
563.301	4.9871
563.691	4.97792
564.081	5.03752
564.471	4.82911
564.861	4.61441
565.251	4.62652
565.641	4.74819
566.031	4.84436
566.421	4.8699
566.812	4.84839
567.202	4.85429
567.592	4.71494
567.982	4.70702
568.372	4.91014
568.762	5.15148
569.152	4.99192
569.542	4.71887
569.932	4.69361
570.322	4.78042
570.712	4.86084
571.102	4.81703
571.492	4.84502
571.882	4.74409
572.272	4.66413
572.662	4.72145
573.052	4.9164
573.442	4.96134
573.832	4.79147
574.222	4.73838
574.612	5.02863
575.002	4.95073
575.393	4.92449
575.783	4.8671
576.173	4.72353
576.563	4.4857
576.953	4.66831
577.343	4.75017
577.733	4.67983
578.123	4.62679
578.513	4.90946
578.903	4.84461
579.293	4.76206
579.683	4.67443
580.073	4.62549
580.463	4.70367
580.853	4.92487
581.243	4.92261
581.633	4.84794
582.023	4.80696
582.413	4.79111
582.803	4.42834
583.193	4.53884
583.583	4.74151
583.974	4.70939
584.364	4.78377
584.754	4.7909
585.144	4.85323
585.534	4.88658
585.924	4.79586
586.314	4.68997
586.704	4.49853
587.094	4.56675
587.484	4.72865
587.874	4.67251
588.264	4.73799
588.654	4.66172
589.044	4.70273
589.434	4.77505
589.824	4.59149
590.214	4.70639
590.604	4.60161
590.994	4.6171
591.384	4.80267
591.774	4.92896
592.164	4.94413
592.555	4.70609
592.945	4.54373
593.335	4.5832
593.725	4.64179
594.115	4.58781
594.505	4.61263
594.895	4.58763
595.285	4.5317
595.675	4.8951
596.065	4.48305
596.455	4.61373
596.845	4.747
597.235	4.44426
597.625	4.48628
598.015	4.89611
598.405	4.82089
598.795	4.61379
599.185	4.73265
599.575	4.7802
599.965	4.76292
600.355	4.55343
600.746	4.40468
601.136	4.61605
601.526	4.67674
601.916	4.69003
602.306	4.61645
602.696	4.55106
603.086	4.62163
603.476	4.34571
603.866	4.51672
604.256	4.66405
604.646	4.59434
605.036	4.29476
605.426	4.67979
605.816	4.81939
606.206	4.66523
606.596	4.37307
606.986	4.29743
