Raman_Shift_cm-1,Intensity_norm
73.94366197183099,21.22641509433962
73.94366197183099,17.68867924528302
79.22535211267606,24.764150943396228
79.22535211267606,21.22641509433962
79.22535211267606,17.68867924528302
79.22535211267606,14.150943396226415
84.50704225352112,28.30188679245283
84.50704225352112,24.764150943396228
84.50704225352112,21.22641509433962
84.50704225352112,17.68867924528302
84.50704225352112,14.150943396226415
84.50704225352112,10.61320754716981
89.78873239436619,31.839622641509433
89.78873239436619,28.30188679245283
89.78873239436619,24.764150943396228
89.78873239436619,21.22641509433962
89.78873239436619,17.68867924528302
89.78873239436619,14.150943396226415
95.07042253521126,35.37735849056604
95.07042253521126,31.839622641509433
95.07042253521126,28.30188679245283
95.07042253521126,24.764150943396228
95.07042253521126,21.22641509433962
95.07042253521126,17.68867924528302
95.07042253521126,14.150943396226415
100.35211267605634,35.37735849056604
100.35211267605634,31.839622641509433
100.35211267605634,28.30188679245283
100.35211267605634,24.764150943396228
100.35211267605634,21.22641509433962
100.35211267605634,17.68867924528302
105.63380281690141,38.91509433962264
105.63380281690141,35.37735849056604
105.63380281690141,31.839622641509433
105.63380281690141,28.30188679245283
105.63380281690141,24.764150943396228
105.63380281690141,21.22641509433962
105.63380281690141,17.68867924528302
110.91549295774648,127.35849056603773
110.91549295774648,123.82075471698113
110.91549295774648,120.28301886792453
110.91549295774648,116.74528301886792
110.91549295774648,113.20754716981132
110.91549295774648,109.66981132075472
110.91549295774648,106.13207547169812
110.91549295774648,102.59433962264151
110.91549295774648,99.05660377358491
110.91549295774648,95.51886792452831
110.91549295774648,91.98113207547169
110.91549295774648,88.44339622641509
110.91549295774648,84.90566037735849
110.91549295774648,81.36792452830188
110.91549295774648,77.83018867924528
110.91549295774648,74.29245283018868
110.91549295774648,70.75471698113208
110.91549295774648,67.21698113207547
110.91549295774648,63.679245283018865
110.91549295774648,60.14150943396226
110.91549295774648,56.60377358490566
110.91549295774648,53.06603773584906
110.91549295774648,49.528301886792455
110.91549295774648,45.990566037735846
110.91549295774648,42.45283018867924
110.91549295774648,38.91509433962264
110.91549295774648,35.37735849056604
110.91549295774648,31.839622641509433
110.91549295774648,28.30188679245283
110.91549295774648,24.764150943396228
110.91549295774648,21.22641509433962
110.91549295774648,17.68867924528302
116.19718309859155,350.2358490566038
116.19718309859155,346.6981132075472
116.19718309859155,343.16037735849056
116.19718309859155,339.62264150943395
116.19718309859155,336.08490566037733
116.19718309859155,332.54716981132077
116.19718309859155,329.00943396226415
116.19718309859155,325.47169811320754
116.19718309859155,321.9339622641509
116.19718309859155,318.39622641509436
116.19718309859155,314.85849056603774
116.19718309859155,311.3207547169811
116.19718309859155,307.7830188679245
116.19718309859155,304.24528301886795
116.19718309859155,300.70754716981133
116.19718309859155,297.1698113207547
116.19718309859155,293.6320754716981
116.19718309859155,290.0943396226415
116.19718309859155,286.5566037735849
116.19718309859155,283.0188679245283
116.19718309859155,279.4811320754717
116.19718309859155,275.9433962264151
116.19718309859155,272.4056603773585
116.19718309859155,268.8679245283019
116.19718309859155,265.3301886792453
116.19718309859155,261.79245283018867
116.19718309859155,258.25471698113205
116.19718309859155,254.71698113207546
116.19718309859155,251.17924528301887
116.19718309859155,247.64150943396226
116.19718309859155,244.10377358490567
116.19718309859155,240.56603773584905
116.19718309859155,237.02830188679246
116.19718309859155,233.49056603773585
116.19718309859155,229.95283018867926
116.19718309859155,226.41509433962264
116.19718309859155,222.87735849056602
116.19718309859155,219.33962264150944
116.19718309859155,215.80188679245282
116.19718309859155,212.26415094339623
116.19718309859155,208.72641509433961
116.19718309859155,205.18867924528303
116.19718309859155,201.6509433962264
116.19718309859155,198.11320754716982
116.19718309859155,194.5754716981132
116.19718309859155,191.03773584905662
116.19718309859155,187.5
116.19718309859155,183.96226415094338
116.19718309859155,180.4245283018868
116.19718309859155,176.88679245283018
116.19718309859155,173.3490566037736
116.19718309859155,169.81132075471697
116.19718309859155,166.27358490566039
116.19718309859155,162.73584905660377
116.19718309859155,159.19811320754718
116.19718309859155,155.66037735849056
116.19718309859155,152.12264150943398
116.19718309859155,148.58490566037736
116.19718309859155,145.04716981132074
116.19718309859155,141.50943396226415
116.19718309859155,137.97169811320754
116.19718309859155,134.43396226415095
116.19718309859155,130.89622641509433
116.19718309859155,127.35849056603773
116.19718309859155,123.82075471698113
116.19718309859155,120.28301886792453
116.19718309859155,116.74528301886792
116.19718309859155,113.20754716981132
116.19718309859155,109.66981132075472
116.19718309859155,106.13207547169812
116.19718309859155,102.59433962264151
116.19718309859155,99.05660377358491
116.19718309859155,95.51886792452831
116.19718309859155,91.98113207547169
116.19718309859155,88.44339622641509
116.19718309859155,84.90566037735849
116.19718309859155,81.36792452830188
116.19718309859155,77.83018867924528
116.19718309859155,74.29245283018868
116.19718309859155,70.75471698113208
116.19718309859155,67.21698113207547
116.19718309859155,63.679245283018865
116.19718309859155,60.14150943396226
116.19718309859155,56.60377358490566
116.19718309859155,53.06603773584906
116.19718309859155,49.528301886792455
116.19718309859155,45.990566037735846
116.19718309859155,42.45283018867924
116.19718309859155,38.91509433962264
116.19718309859155,35.37735849056604
116.19718309859155,31.839622641509433
116.19718309859155,28.30188679245283
116.19718309859155,24.764150943396228
116.19718309859155,21.22641509433962
116.19718309859155,17.68867924528302
121.47887323943662,686.3207547169811
121.47887323943662,682.7830188679245
121.47887323943662,679.2452830188679
121.47887323943662,675.7075471698113
121.47887323943662,672.1698113207547
121.47887323943662,668.6320754716982
121.47887323943662,665.0943396226415
121.47887323943662,661.5566037735849
121.47887323943662,658.0188679245283
121.47887323943662,654.4811320754717
121.47887323943662,650.9433962264151
121.47887323943662,647.4056603773585
121.47887323943662,643.8679245283018
121.47887323943662,640.3301886792453
121.47887323943662,636.7924528301887
121.47887323943662,633.2547169811321
121.47887323943662,629.7169811320755
121.47887323943662,626.1792452830189
121.47887323943662,622.6415094339623
121.47887323943662,619.1037735849056
121.47887323943662,615.566037735849
