Raman_Shift_cm-1,Intensity_norm
76.98229407236336,153.26797385620915
80.0615858352579,133.44226579520696
83.14087759815241,126.86546840958607
86.22016936104696,124.7685185185185
89.2994611239415,119.71677559912854
92.37875288683603,85.11710239651417
95.45804464973057,85.11710239651417
98.5373364126251,85.2124183006536
101.61662817551962,91.31263616557733
104.69591993841416,98.93790849673202
107.7752117013087,106.37254901960783
110.85450346420323,113.42592592592592
113.93379522709776,120.47930283224402
117.0130869899923,128.390522875817
120.09237875288683,133.34694989106754
123.17167051578137,133.44226579520696
126.25096227867591,133.44226579520696
129.33025404157044,129.05773420479304
132.40954580446498,119.52614379084967
135.4888375673595,112.56808278867102
138.56812933025404,101.89270152505446
141.64742109314858,91.69389978213508
144.7267128560431,79.11220043572985
147.80600461893764,69.29466230936819
150.88529638183218,62.145969498910674
153.96458814472672,56.522331154684096
157.04387990762126,52.80501089324619
160.1231716705158,49.18300653594771
163.20246343341032,47.181372549019606
166.28175519630483,44.893790849673195
169.36104695919937,43.27342047930283
172.4403387220939,41.65305010893246
175.51963048498845,39.74673202614379
178.598922247883,38.12636165577342
181.6782140107775,36.88725490196079
184.75750577367205,35.17156862745098
187.8367975365666,33.837145969498906
190.91608929946113,32.78867102396514
193.99538106235568,31.549564270152505
197.0746728252502,30.88235294117647
200.15396458814473,30.215141612200433
203.23325635103924,29.73856209150327
206.3125481139338,29.45261437908497
209.39183987682833,29.45261437908497
212.47113163972287,29.45261437908497
215.5504234026174,29.45261437908497
218.62971516551195,30.119825708061004
221.70900692840647,30.50108932461874
224.788298691301,30.88235294117647
227.86759045419552,31.072984749455337
230.94688221709006,31.072984749455337
234.0261739799846,30.977668845315904
237.10546574287915,30.787037037037038
240.18475750577366,30.215141612200433
243.2640492686682,29.73856209150327
246.34334103156274,29.2619825708061
249.4226327944573,28.9760348583878
252.50192455735183,28.594771241830067
255.58121632024634,28.404139433551197
258.6605080831409,28.118191721132895
261.7397998460354,28.022875816993462
264.81909160892997,27.832244008714596
267.8983833718245,27.64161220043573
270.977675134719,27.64161220043573
274.05696689761356,27.64161220043573
277.1362586605081,27.832244008714596
280.21555042340265,27.927559912854033
283.29484218629716,28.022875816993462
286.3741339491917,28.022875816993462
289.4534257120862,28.022875816993462
292.53271747498076,27.927559912854033
295.61200923787527,27.64161220043573
298.69130100076984,27.45098039215686
