Raman_Shift_cm-1,Intensity_norm
73.90300230946882,131.4805057955743
76.98229407236336,150.28977871443624
80.0615858352579,129.91306638566914
83.14087759815241,124.19652265542676
86.22016936104696,122.6290832455216
89.2994611239415,118.20337197049525
92.37875288683603,81.78345626975764
95.45804464973057,76.52792413066385
98.5373364126251,81.23024236037935
101.61662817551962,86.9467860906217
104.69591993841416,94.87618545837725
107.7752117013087,101.1459430979979
110.85450346420323,107.6923076923077
113.93379522709776,114.2386722866175
117.0130869899923,122.07586933614331
120.09237875288683,126.96259220231823
123.17167051578137,128.89884088514225
126.25096227867591,128.5300316122234
129.33025404157044,121.9836670179136
132.40954580446498,113.1322444678609
135.4888375673595,106.58587987355111
138.56812933025404,96.90463645943098
141.64742109314858,86.9467860906217
144.7267128560431,75.23709167544784
147.80600461893764,66.01685985247629
150.88529638183218,58.54847207586934
153.96458814472672,53.20073761854584
157.04387990762126,49.51264488935722
160.1231716705158,46.008956796628034
163.20246343341032,44.072708113804
166.28175519630483,41.767650158061116
169.36104695919937,40.01580611169653
172.4403387220939,38.7249736564805
175.51963048498845,36.97312961011591
178.598922247883,35.31348788198103
181.6782140107775,34.02265542676502
184.75750577367205,32.363013698630134
187.8367975365666,30.979978925184405
190.91608929946113,30.057955742887252
193.99538106235568,28.85932560590095
197.0746728252502,28.306111696522656
200.15396458814473,27.66069546891465
203.23325635103924,27.199683877766066
206.3125481139338,26.830874604847207
209.39183987682833,26.646469968387777
212.47113163972287,26.462065331928347
215.5504234026174,26.830874604847207
218.62971516551195,27.476290832455216
221.70900692840647,27.84510010537408
224.788298691301,28.306111696522656
227.86759045419552,28.582718651211803
230.94688221709006,28.674920969441516
234.0261739799846,28.306111696522656
237.10546574287915,28.029504741833506
240.18475750577366,27.66069546891465
243.2640492686682,27.107481559536353
246.34334103156274,26.646469968387777
249.4226327944573,26.277660695468914
252.50192455735183,25.90885142255005
255.58121632024634,25.816649104320337
258.6605080831409,25.54004214963119
261.7397998460354,25.447839831401474
264.81909160892997,25.263435194942048
267.8983833718245,25.079030558482614
270.977675134719,25.079030558482614
274.05696689761356,25.079030558482614
277.1362586605081,25.171232876712327
280.21555042340265,25.447839831401474
283.29484218629716,25.632244467860904
286.3741339491917,25.632244467860904
289.4534257120862,25.447839831401474
292.53271747498076,25.35563751317176
295.61200923787527,25.171232876712327
298.69130100076984,24.894625922023184
301.77059276366435,24.71022128556375
304.84988452655887,24.4336143308746
307.92917628945344,24.157007376185458
311.00846805234795,23.51159114857745
314.0877598152425,23.2349841938883
317.16705157813703,22.589567966280296
320.2463433410316,22.220758693361432
323.3256351039261,21.851949420442573
326.40492686682063,21.29873551106428
329.48421862971514,21.022128556375133
332.56351039260966,20.745521601685983
335.6428021555042,20.65331928345627
338.72209391839874,20.46891464699684
341.8013856812933,20.284510010537407
344.8806774441878,20.284510010537407
347.9599692070824,20.284510010537407
351.0392609699769,20.192307692307693
354.1185527328715,20.100105374077977
357.197844495766,20.100105374077977
360.27713625866056,20.100105374077977
363.356428021555,20.100105374077977
366.43571978444953,20.007903055848264
369.5150115473441,20.007903055848264
372.5943033102386,19.915700737618547
375.6735950731332,19.915700737618547
378.7528868360277,19.915700737618547
381.83217859892227,19.915700737618547
384.9114703618168,19.915700737618547
387.99076212471135,19.82349841938883
391.07005388760587,19.731296101159113
